1 15.000 1.000000 15.000000
2 5.157 1.162685 4.435627
3 2.799 0.547122 5.116619
4 7.965 0.524292 15.192859
5 3.405 0.222537 15.299937
6 4.157 0.186649 22.271117
7 6.527 0.180411 36.178306
8 7.000 0.661243 10.585891
9 5.036 0.684176 7.360278
10 14.752 0.262772 56.141769
11 7.728 0.096984 79.679900
12 14.772 0.815468 18.115136
13 11.615 0.558342 20.802942
14 8.582 0.321685 26.678936
15 10.851 0.227018 47.799470
16 10.404 0.305319 34.075478
17 7.665 0.365528 20.970377
18 7.043 0.402047 17.517238
19 4.163 0.518142 8.035441
20 8.860 0.607481 14.585386
21 5.325 0.401023 13.277869
22 7.372 0.462709 15.933265
23 6.682 0.385024 17.355684
24 3.895 0.222715 17.490617
25 6.771 0.346295 19.554048
26 10.458 0.529862 19.737361
27 5.683 0.283709 20.031544
28 8.007 0.396060 20.217062
29 16.812 0.837307 20.078200
30 17.672 0.881222 20.054115
31 8.013 0.399586 20.053836
32 6.558 0.327398 20.030530
33 3.873 0.193666 19.995866
34 1.149 0.057469 19.990453
35 10.193 0.509716 19.996948
36 8.290 0.414516 19.998857
37 11.278 0.563950 19.998038
38 0.930 0.046550 19.981459
39 2.792 0.139555 20.003399
40 9.211 0.460442 20.003745
41 6.259 0.312940 20.001523
42 4.092 0.204579 20.001420
43 2.241 0.112074 19.993804
44 2.609 0.130486 19.996680
45 2.855 0.142778 19.997651
46 5.226 0.261333 19.999127
47 10.151 0.507528 20.000314
48 7.422 0.371078 20.000590
49 1.261 0.063034 19.998600
50 3.196 0.159829 19.996061
51 9.238 0.461981 19.996135
52 14.985 0.749315 19.998839
53 9.352 0.467622 19.998709
54 4.918 0.245856 20.001873
55 7.491 0.374550 19.998834
56 4.037 0.201907 19.994477
57 14.532 0.726671 19.997447
58 13.327 0.666398 19.998254
59 8.016 0.400813 20.000538
60 8.560 0.427982 20.001370
61 5.259 0.262996 19.997168
62 4.832 0.241660 19.994494
63 13.742 0.687150 19.997909
64 8.907 0.445329 20.000939
65 5.022 0.251093 20.002497
66 9.304 0.465201 19.999151
67 13.176 0.658868 19.998215
68 6.561 0.328055 19.998199
69 23.043 1.152195 19.999421
70 11.836 0.591847 19.999251
71 4.205 0.210235 19.999838
72 7.329 0.366466 19.999108
73 6.908 0.345435 19.997948
74 5.683 0.284220 19.996273
75 13.395 0.669765 19.998869
76 14.357 0.717825 20.000416
77 4.576 0.228790 20.002927
78 2.660 0.132979 20.002736
79 6.113 0.305720 19.996194
80 10.002 0.500193 19.996487
81 9.891 0.494581 19.998731
82 27.989 1.399539 19.998488
83 12.975 0.648744 20.000534
84 8.210 0.410457 20.002715
85 6.767 0.338283 20.003687
86 5.215 0.260757 19.998015
87 4.944 0.247245 19.997045
88 8.076 0.403824 19.999765
89 12.789 0.639452 19.999473
90 7.682 0.384130 19.997323
91 7.605 0.380220 20.000321
92 3.933 0.196604 20.004172
93 12.396 0.619780 20.000440
94 4.233 0.211584 20.005881
95 10.167 0.508336 19.999922
96 29.917 1.495816 20.000462
97 10.545 0.527281 19.999379
98 8.103 0.405196 19.998027
