1 20.000 1.000000 20.000000
2 36.514 1.069814 34.131136
3 28.691 1.174844 24.420857
4 36.021 1.367349 26.343942
5 15.246 0.404467 37.695146
6 16.166 0.230597 70.106515
7 32.417 0.446853 72.544622
8 25.888 0.388056 66.712352
9 21.710 0.489607 44.341628
10 24.534 1.266101 19.377600
11 13.442 0.653873 20.557866
12 17.992 1.085492 16.574868
13 29.099 1.068156 27.242230
14 23.520 1.927166 12.204414
15 19.905 1.091953 18.228738
16 24.372 1.060440 22.982720
17 34.535 0.919220 37.569603
18 24.497 1.013026 24.182318
19 37.208 0.357947 103.948240
20 29.047 1.329128 21.854151
21 30.256 0.986302 30.676592
22 13.038 0.519446 25.099314
23 11.187 0.482317 23.194071
24 18.215 0.901197 20.212166
25 12.782 0.658357 19.414699
26 6.374 0.325709 19.570050
27 17.185 0.873915 19.663961
28 21.256 1.068191 19.898853
29 27.843 1.396920 19.931746
30 19.486 0.973891 20.008041
31 21.301 1.064844 20.003538
32 29.072 1.453189 20.005673
33 30.017 1.500268 20.007571
34 21.696 1.084385 20.007318
35 23.391 1.169326 20.003416
36 14.963 0.748195 19.998779
37 27.766 1.388241 20.000838
38 59.138 2.956783 20.000707
39 33.621 1.681014 20.000511
40 34.803 1.740211 19.999468
41 58.145 2.907202 20.000287
42 41.654 2.082675 20.000098
43 28.384 1.419214 19.999578
44 2.540 0.127060 19.989480
45 4.002 0.200178 19.991122
46 14.071 0.703646 19.997416
47 7.428 0.371384 20.000233
48 24.132 1.206663 19.999042
49 12.024 0.601310 19.996969
50 22.593 1.129746 19.997872
51 24.771 1.238626 19.998437
52 17.129 0.856475 19.999382
53 15.428 0.771453 19.999206
54 31.457 1.572982 19.998584
55 15.847 0.792366 19.999707
56 35.179 1.758987 19.999307
57 31.912 1.595760 19.998178
58 40.029 2.001623 19.998405
59 33.504 1.675312 19.998524
60 36.673 1.833809 19.998469
61 40.498 2.024990 19.999105
62 18.034 0.901674 20.000347
63 23.941 1.197093 19.999131
64 33.668 1.683512 19.998855
65 25.481 1.274091 19.999296
66 4.516 0.225832 19.998968
67 2.391 0.119612 19.991952
68 20.796 1.039835 19.999184
69 10.401 0.520128 19.997786
70 35.439 1.772101 19.998567
71 18.040 0.902118 19.997882
72 9.396 0.469814 19.998853
73 24.280 1.214162 19.997662
74 28.646 1.432503 19.997033
75 31.295 1.564916 19.997879
76 13.317 0.665865 20.000102
77 23.827 1.191434 19.998170
78 10.833 0.541676 19.998979
79 15.649 0.782430 20.000579
80 15.362 0.768149 19.998248
81 25.990 1.299626 19.998277
82 24.656 1.232806 20.000116
83 26.938 1.346961 19.999326
84 27.447 1.372359 20.000215
85 39.238 1.961845 20.000580
86 30.267 1.513268 20.000901
87 30.068 1.503299 20.001029
88 31.452 1.572555 20.000317
89 19.789 0.989370 20.001186
90 17.663 0.883030 20.002681
91 19.316 0.965740 20.001472
92 7.678 0.383925 19.998689
93 6.737 0.336870 19.997554
94 16.980 0.849072 19.998333
95 16.958 0.847949 19.998319
96 18.718 0.935914 19.999481
97 35.527 1.776337 20.000203
98 18.581 0.929127 19.998092
