1 10.000 1.000000 10.000000
2 11.789 0.800117 14.733978
3 17.213 0.612192 28.116588
4 12.539 0.195936 63.994080
5 39.409 0.341303 115.467221
6 19.762 0.682712 28.946547
7 21.816 1.647369 13.242848
8 17.151 1.664395 10.304586
9 26.198 0.316562 82.757420
10 10.685 0.199588 53.534072
11 25.534 1.608972 15.869776
12 19.330 0.748766 25.815680
13 10.550 0.717380 14.706062
14 17.526 0.893679 19.611152
15 25.419 0.726068 35.009155
16 17.989 0.773786 23.248216
17 11.454 0.553854 20.680458
18 23.435 0.810789 28.903799
19 15.553 1.141439 13.625906
20 6.269 0.736650 8.510040
21 17.386 0.961479 18.082052
22 11.265 0.648020 17.384468
23 11.747 0.665436 17.653203
24 30.659 1.551881 19.756072
25 21.374 1.079382 19.802170
26 27.218 1.342374 20.276323
27 16.477 0.813206 20.262004
28 27.254 1.359210 20.051423
29 9.379 0.468396 20.024645
30 3.002 0.150076 20.005820
31 8.471 0.423710 19.991967
32 13.685 0.684725 19.986019
33 20.616 1.031253 19.990995
34 24.486 1.224513 19.996700
35 25.535 1.276634 20.001610
36 19.030 0.951506 19.999361
37 4.915 0.245719 20.002889
38 13.261 0.662965 20.002780
39 10.727 0.536278 20.002025
40 10.169 0.508450 20.000399
41 7.436 0.371824 19.999890
42 2.315 0.115804 19.993080
43 3.883 0.194201 19.995797
44 2.595 0.129766 19.993781
45 25.039 1.251944 20.000046
46 18.401 0.920045 20.000017
47 31.060 1.553029 19.999487
48 8.454 0.422654 20.001040
49 32.538 1.626966 19.999119
50 21.629 1.081498 19.998683
51 20.343 1.017222 19.999014
52 10.945 0.547283 19.998240
53 21.396 1.069869 19.998717
54 7.801 0.390099 19.997481
55 16.179 0.808981 19.998758
56 29.805 1.490377 19.998540
57 16.983 0.849191 19.998681
58 16.190 0.809531 19.999117
59 12.847 0.642361 19.999206
60 9.213 0.460682 19.999441
61 6.611 0.330570 19.997398
62 21.211 1.060651 19.997718
63 12.067 0.603339 19.999823
64 5.847 0.292346 20.000195
65 9.859 0.492978 19.998008
66 18.322 0.916137 19.999129
67 10.738 0.536918 19.999479
68 36.082 1.804150 19.999274
69 11.559 0.577965 19.999467
70 10.891 0.544589 19.998487
71 9.685 0.484213 20.000511
72 11.890 0.594506 19.999497
73 15.830 0.791499 19.999441
74 20.785 1.039299 19.999179
75 24.447 1.222409 19.999214
76 4.294 0.214695 19.998985
77 4.323 0.216156 19.999972
78 16.489 0.824596 19.996724
79 29.162 1.458241 19.998043
80 31.422 1.571216 19.998383
81 31.636 1.581941 19.998367
82 18.258 0.912889 19.999998
83 12.273 0.613647 20.000325
84 10.219 0.510913 20.000879
85 9.156 0.457792 20.000721
86 15.513 0.775665 19.999382
87 16.398 0.819892 20.000722
88 25.473 1.273566 20.001105
89 17.075 0.853727 20.000216
90 15.533 0.776644 20.000129
91 8.118 0.405845 20.002546
92 12.661 0.633060 19.999727
93 5.083 0.254096 20.002722
94 43.449 2.172377 20.000623
95 53.722 2.686102 20.000120
96 8.549 0.427453 19.999113
97 4.820 0.241020 19.996698
98 13.281 0.664006 20.001121
