1 290.000 1.000000 290.000000
2 390.724 0.511964 763.186217
3 248.042 0.292381 848.351317
4 208.150 0.354679 586.869565
5 118.035 0.377803 312.425843
6 103.114 1.213916 84.943619
7 69.451 0.715282 97.096190
8 496.873 0.618202 803.738340
9 244.596 0.393719 621.245481
10 103.830 0.274641 378.057723
11 30.939 0.200459 154.342090
12 178.125 0.262914 677.501796
13 311.331 0.442570 703.463016
14 244.091 0.370062 659.595226
15 147.556 0.503104 293.291332
16 97.992 0.460718 212.694732
17 222.461 0.237472 936.785645
18 322.793 0.230056 1403.110450
19 210.820 0.338350 623.082212
20 247.849 0.219763 1127.800624
21 166.403 0.109787 1515.685032
22 200.399 0.092275 2171.754611
23 292.711 0.227141 1288.673615
24 248.644 0.374889 663.246603
25 264.441 0.518835 509.682766
26 181.918 0.377694 481.655621
27 153.259 0.318045 481.877641
28 170.853 0.354801 481.546947
29 80.156 0.167033 479.879204
30 73.820 0.154031 479.252639
31 48.373 0.101031 478.799005
32 180.591 0.377131 478.854049
33 359.803 0.751269 478.927452
34 402.205 0.839827 478.914268
35 205.762 0.429614 478.945539
36 101.841 0.212657 478.900917
37 218.283 0.455793 478.907054
38 287.773 0.600902 478.900754
39 189.805 0.396254 478.999102
40 114.586 0.239268 478.903830
41 209.744 0.437988 478.880280
42 229.882 0.480046 478.874950
43 304.311 0.635386 478.937994
44 399.584 0.834260 478.968954
45 414.300 0.865012 478.952872
46 263.677 0.550536 478.946801
47 235.659 0.492031 478.952506
48 183.756 0.383691 478.916911
49 121.248 0.253106 479.040359
50 119.028 0.248489 479.008633
51 56.127 0.117196 478.913703
52 80.370 0.167838 478.853425
53 82.468 0.172214 478.870526
54 319.395 0.666825 478.978355
55 345.587 0.721508 478.978572
56 88.917 0.185649 478.949962
57 85.157 0.177857 478.795204
58 328.581 0.686133 478.888403
59 196.261 0.409819 478.896813
60 124.512 0.260024 478.848473
61 247.913 0.517649 478.921287
62 213.266 0.445334 478.890198
63 167.848 0.350436 478.967654
64 763.047 1.593175 478.947509
65 113.106 0.236210 478.834290
66 61.128 0.127616 478.999500
67 83.582 0.174458 479.093246
68 172.311 0.359771 478.946790
69 134.262 0.280316 478.964837
70 304.102 0.634943 478.943468
71 91.812 0.191721 478.884223
72 146.697 0.306315 478.908902
73 65.635 0.137046 478.927845
74 83.073 0.173452 478.939558
75 218.922 0.457080 478.958595
76 192.373 0.401697 478.901318
77 237.101 0.495131 478.865396
78 231.818 0.484029 478.933980
79 97.391 0.203367 478.891159
80 101.666 0.212316 478.843538
81 25.223 0.052665 478.935106
82 133.547 0.278845 478.930720
83 271.622 0.567125 478.944875
84 224.375 0.468471 478.950660
85 243.967 0.509383 478.946540
86 233.923 0.488367 478.989323
87 278.785 0.582009 479.004265
88 105.631 0.220499 479.052806
89 171.154 0.357284 479.040975
90 147.385 0.307647 479.070449
91 384.994 0.803808 478.962888
92 229.503 0.479154 478.975871
93 254.614 0.531602 478.956371
94 232.106 0.484563 479.001629
95 91.675 0.191429 478.899363
96 86.260 0.180134 478.866736
97 362.706 0.757205 479.006968
98 254.905 0.532106 479.049973
