1 675.000 1.000000 675.000000
2 930.446 1.653620 562.672273
3 1040.819 1.787713 582.206864
4 724.587 0.653129 1109.408568
5 1306.500 0.841475 1552.629932
6 314.610 1.337979 235.138344
7 501.490 1.044019 480.346067
8 934.025 1.162299 803.601631
9 851.363 1.909204 445.925678
10 970.158 1.346858 720.312421
11 661.807 0.731838 904.308152
12 1025.201 1.762009 581.836412
13 634.177 1.754112 361.537388
14 549.089 1.588387 345.689598
15 1019.042 1.485303 686.083171
16 803.694 0.748587 1073.613904
17 724.335 0.656901 1102.653862
18 443.773 1.213116 365.812936
19 439.141 1.025184 428.353272
20 687.480 2.414157 284.770078
21 895.517 2.796735 320.200918
22 1047.067 2.692868 388.829673
23 806.626 1.859915 433.689980
24 867.181 1.746145 496.626043
25 518.033 1.087787 476.226351
26 568.244 1.196117 475.073616
27 893.511 1.867820 478.371266
28 853.894 1.783311 478.825055
29 1052.168 2.196265 479.071381
30 1371.288 2.863179 478.939122
31 633.905 1.323132 479.094705
32 483.265 1.008728 479.083750
33 514.564 1.074373 478.943274
34 713.831 1.490304 478.983157
35 728.041 1.520116 478.937883
36 618.037 1.290417 478.943536
37 791.207 1.651953 478.952773
38 353.490 0.738033 478.961775
39 540.982 1.129520 478.948251
40 1052.467 2.197486 478.941639
41 537.736 1.122748 478.946109
42 518.569 1.082753 478.935098
43 611.861 1.277504 478.950186
44 917.811 1.916305 478.948058
45 764.722 1.596646 478.955134
46 740.500 1.546104 478.945957
47 516.186 1.077753 478.946031
48 459.015 0.958428 478.924264
49 804.133 1.678967 478.945394
50 1300.553 2.715446 478.946384
51 434.777 0.907758 478.956566
52 343.568 0.717329 478.954833
53 369.601 0.771719 478.931689
54 694.737 1.450562 478.943036
55 1125.234 2.349444 478.936068
56 567.806 1.185549 478.939383
57 540.667 1.128829 478.963279
58 505.020 1.054424 478.953722
59 559.114 1.167426 478.929272
60 789.115 1.647717 478.914323
61 241.067 0.503317 478.955672
62 377.238 0.787645 478.944391
63 571.022 1.192280 478.932432
64 576.837 1.204428 478.930343
65 1029.815 2.150322 478.911717
66 696.292 1.453842 478.932411
67 990.659 2.068555 478.913524
68 616.744 1.287730 478.939394
69 518.518 1.082605 478.953806
70 560.883 1.171144 478.919066
71 523.607 1.093300 478.922934
72 561.380 1.172101 478.951910
73 990.335 2.067879 478.913212
74 704.815 1.471697 478.913112
75 873.937 1.824803 478.921212
76 750.986 1.568052 478.929254
77 543.584 1.135032 478.914717
78 603.559 1.260194 478.941697
79 796.300 1.662603 478.948145
80 657.411 1.372763 478.895838
81 620.533 1.295733 478.905201
82 899.734 1.878575 478.945052
83 651.111 1.359587 478.903157
84 613.362 1.280721 478.919643
85 406.658 0.849005 478.981952
86 730.367 1.524873 478.968970
87 617.277 1.288792 478.958265
88 826.040 1.724675 478.953991
89 699.910 1.461234 478.985459
90 281.161 0.586988 478.990029
91 511.324 1.067581 478.955446
92 712.369 1.487203 478.999036
93 1341.245 2.800104 478.998138
94 969.995 2.025064 478.994607
95 1086.621 2.268505 479.003030
96 628.322 1.311700 479.013974
97 523.494 1.092983 478.958672
98 491.358 1.025836 478.982978
