1 383.000 1.000000 383.000000
2 198.666 0.754237 263.399967
3 239.351 0.650753 367.807161
4 32.966 1.164337 28.313534
5 174.835 2.396244 72.961909
6 174.528 0.892672 195.512226
7 1134.691 0.560640 2023.919993
8 332.276 0.489257 679.144150
9 217.890 0.873449 249.458776
10 22.624 0.233006 97.097436
11 390.874 1.027702 380.337985
12 587.021 1.216934 482.377245
13 446.587 0.945694 472.232763
14 428.170 1.474223 290.437930
15 162.275 0.868637 186.816095
16 590.653 0.660456 894.310836
17 445.819 0.832087 535.784410
18 228.805 0.769401 297.380321
19 731.757 0.257362 2843.297835
20 490.735 0.204255 2402.563562
21 460.755 0.175464 2625.926043
22 321.908 0.336901 955.496225
23 358.131 0.675653 530.052610
24 409.330 0.904170 452.713356
25 189.690 0.423048 448.387971
26 322.842 0.669350 482.321910
27 339.515 0.705360 481.335785
28 351.972 0.734198 479.396713
29 748.654 1.563974 478.687232
30 129.288 0.270122 478.627656
31 272.153 0.568300 478.889596
32 535.892 1.118901 478.944775
33 529.834 1.106202 478.966779
34 402.514 0.840347 478.985638
35 76.674 0.160052 479.056567
36 512.768 1.070571 478.966288
37 351.556 0.734022 478.944530
38 539.589 1.126610 478.949682
39 397.458 0.829887 478.930255
40 424.131 0.885575 478.933210
41 377.686 0.788626 478.916325
42 524.501 1.095152 478.929779
43 823.465 1.719264 478.963582
44 433.158 0.904373 478.958946
45 302.227 0.631011 478.956193
46 257.578 0.537804 478.943847
47 223.876 0.467418 478.963381
48 307.109 0.641167 478.983556
49 340.910 0.711804 478.938796
50 147.292 0.307521 478.965299
51 149.646 0.312490 478.884338
52 177.153 0.369917 478.899708
53 696.243 1.453658 478.959276
54 399.479 0.834046 478.964792
55 143.701 0.300018 478.973191
56 139.606 0.291516 478.896880
57 800.691 1.671838 478.928349
58 555.450 1.159782 478.926655
59 508.564 1.061927 478.907104
60 447.852 0.935082 478.944175
61 677.489 1.414538 478.947018
62 409.445 0.854849 478.967616
63 757.135 1.580833 478.946647
64 100.807 0.210536 478.811341
65 114.364 0.238776 478.957727
66 349.454 0.729638 478.942230
67 403.910 0.843355 478.932703
68 632.006 1.319696 478.903118
69 584.652 1.220825 478.899000
70 557.678 1.164383 478.946796
71 604.845 1.262851 478.951725
72 405.633 0.846900 478.962121
73 462.531 0.965747 478.936003
74 373.695 0.780275 478.926663
75 198.511 0.414549 478.861345
76 645.626 1.348096 478.917189
77 340.972 0.711949 478.928113
78 314.528 0.656795 478.883500
79 297.421 0.621068 478.885853
80 55.981 0.116917 478.806552
81 282.345 0.589504 478.953584
82 464.788 0.970478 478.926333
83 475.736 0.993303 478.943304
84 463.847 0.968424 478.971251
85 438.718 0.916014 478.942863
86 220.742 0.460870 478.967652
87 370.918 0.774427 478.957934
88 283.504 0.591881 478.988412
89 214.164 0.447131 478.974015
90 751.325 1.568691 478.950170
91 601.749 1.256283 478.991646
92 570.268 1.190538 479.000152
93 347.425 0.725332 478.987428
94 94.397 0.197124 478.869735
95 184.607 0.385386 479.018773
96 886.071 1.849870 478.990986
97 564.303 1.178068 479.007459
98 515.789 1.076822 478.992079
